t_s,V_pu,delta_V_pu,V_initial_pu
0.75,1.096474505552595,0.04747450555877286,1.0489999999938222
0.76,1.097010546647148,0.048010546653325825,1.0489999999938222
0.77,1.0975436570757722,0.048543657081949965,1.0489999999938222
0.78,1.0980724430615696,0.049072443067747384,1.0489999999938222
0.79,1.0985955330725665,0.049595533078744314,1.0489999999938222
0.8,1.0991116050350551,0.05011160504123291,1.0489999999938222
0.81,1.0996194052201107,0.050619405226288494,1.0489999999938222
0.82,1.100117764940705,0.051117764946882804,1.0489999999938222
0.83,1.1006056063777163,0.05160560638389411,1.0489999999938222
0.84,1.1010819445022124,0.05208194450839021,1.0489999999938222
0.85,1.101545891520043,0.05254589152622069,1.0489999999938222
0.86,1.1019966550548634,0.05299665506104123,1.0489999999938222
0.87,1.1024335387185127,0.05343353872469048,1.0489999999938222
0.88,1.1028559308805426,0.05385593088672036,1.0489999999938222
0.89,1.1032633081080503,0.05426330811422808,1.0489999999938222
0.9,1.1036552251463645,0.054655225152542286,1.0489999999938222
0.91,1.104031310934424,0.05503131094060176,1.0489999999938222
0.92,1.1043912556397568,0.05539125564593461,1.0489999999938222
0.93,1.104734808913084,0.05573480891926175,1.0489999999938222
0.94,1.105061771425541,0.056061771431718865,1.0489999999938222
0.95,1.1053719857773148,0.05637198578349256,1.0489999999938222
0.96,1.1056653308918756,0.05666533089805337,1.0489999999938222
0.97,1.1059417163556715,0.056941716361849304,1.0489999999938222
0.98,1.106201077759302,0.05720107776547989,1.0489999999938222
0.99,1.1064433739864417,0.05744337399261945,1.0489999999938222
1.0,1.1066685861794556,0.05766858618563342,1.0489999999938222
1.01,1.1068767138739926,0.05787671388017035,1.0489999999938222
1.02,1.1070677804032791,0.058067780409456926,1.0489999999938222
1.03,1.1072418304743985,0.058241830480576295,1.0489999999938222
1.04,1.1073989339408556,0.05839893394703344,1.0489999999938222
1.05,1.1075391893522815,0.058539189358459254,1.0489999999938222
1.06,1.1076627276740925,0.058662727680270255,1.0489999999938222
1.07,1.1077697159197817,0.058769715925959476,1.0489999999938222
1.08,1.1078603596969396,0.058860359703117426,1.0489999999938222
1.09,1.1079349073595477,0.058934907365725486,1.0489999999938222
1.1,1.1079936521285012,0.058993652134679,1.0489999999938222
1.11,1.1080369357617814,0.05903693576795921,1.0489999999938222
1.12,1.10806514891564,0.05906514892181769,1.0489999999938222
1.13,1.1080787317762322,0.059078731782409966,1.0489999999938222
1.14,1.1080781733272862,0.05907817333346399,1.0489999999938222
1.15,1.1080640106007145,0.05906401060689226,1.0489999999938222
1.16,1.108036826070094,0.0590368260762717,1.0489999999938222
1.17,1.1079972459930778,0.0589972459992556,1.0489999999938222
1.18,1.1079459340522058,0.05894593405838355,1.0489999999938222
1.19,1.10788358773673,0.058883587742907695,1.0489999999938222
1.2,1.1078109328062868,0.058810932812464634,1.0489999999938222
1.21,1.1077287165921343,0.058728716598312136,1.0489999999938222
1.22,1.1076377004169256,0.058637700423103345,1.0489999999938222
1.23,1.1075386570231407,0.058538657029318486,1.0489999999938222
1.24,1.1074323596057014,0.0584323596118792,1.0489999999938222
1.25,1.1073195734796564,0.058319573485834164,1.0489999999938222
1.26,1.1072010538894879,0.058201053895665655,1.0489999999938222
1.27,1.1070775346419797,0.05807753464815746,1.0489999999938222
1.28,1.1069497261285233,0.05794972613470106,1.0489999999938222
1.29,1.1068183052352205,0.057818305241398305,1.0489999999938222
1.3,1.1066839130305164,0.05768391303669418,1.0489999999938222
1.31,1.106547147398139,0.05754714740431677,1.0489999999938222
1.32,1.1064085610774284,0.05740856108360615,1.0489999999938222
1.33,1.1062686597813862,0.057268659787564014,1.0489999999938222
1.34,1.106127896648566,0.057127896654743715,1.0489999999938222
1.35,1.1059866704447932,0.056986670450970944,1.0489999999938222
1.36,1.1058453281549323,0.0568453281611101,1.0489999999938222
1.37,1.1057041608485914,0.05670416085476915,1.0489999999938222
1.38,1.1055634078672065,0.05656340787338432,1.0489999999938222
1.39,1.1054232548154985,0.056423254821676316,1.0489999999938222
1.4,1.1052838365004536,0.05628383650663138,1.0489999999938222
1.41,1.105145239461668,0.05614523946784589,1.0489999999938222
1.42,1.1050075041857066,0.05600750419188438,1.0489999999938222
1.43,1.1048706284361733,0.05587062844235113,1.0489999999938222
1.44,1.1047345703180529,0.05573457032423068,1.0489999999938222
1.45,1.1045992520652357,0.055599252071413474,1.0489999999938222
1.46,1.1044645630597023,0.0554645630658801,1.0489999999938222
1.47,1.1043303650052523,0.05533036501143007,1.0489999999938222
1.48,1.104196493888555,0.05519649389473269,1.0489999999938222
1.49,1.104062764864736,0.05506276487091388,1.0489999999938222
1.5,1.1039289755941688,0.0549289756003466,1.0489999999938222
1.51,1.1037949109351541,0.05479491094133193,1.0489999999938222
1.52,1.103660343646873,0.054660343653050836,1.0489999999938222
1.53,1.1035250400140493,0.05452504002022707,1.0489999999938222
1.54,1.1033887622199374,0.05438876222611522,1.0489999999938222
1.55,1.103251270274407,0.05425127028058485,1.0489999999938222
1.56,1.1031123265519478,0.05411232655812559,1.0489999999938222
1.57,1.1029716962335385,0.053971696239716316,1.0489999999938222
1.58,1.1028291510592045,0.05382915106538233,1.0489999999938222
1.59,1.1026844692549609,0.05368446926113868,1.0489999999938222
1.6,1.1025374395049923,0.05353743951117007,1.0489999999938222
1.61,1.10238786204791,0.05338786205408774,1.0489999999938222
1.62,1.1022355497866791,0.05323554979285694,1.0489999999938222
1.63,1.1020803294281016,0.05308032943427943,1.0489999999938222
1.64,1.1019220418467317,0.052922041852909496,1.0489999999938222
1.65,1.1017605450510501,0.05276054505722794,1.0489999999938222
1.66,1.1015957144087238,0.05259571441490163,1.0489999999938222
1.67,1.1014274413284826,0.052427441334660374,1.0489999999938222
1.68,1.1012556365864479,0.052255636592625665,1.0489999999938222
1.69,1.1010802289039703,0.052080228910148074,1.0489999999938222
1.7,1.1009011650838045,0.051901165089982326,1.0489999999938222
1.71,1.1007184112433892,0.051718411249567,1.0489999999938222
1.72,1.1005319520226116,0.05153195202878935,1.0489999999938222
1.73,1.1003417912865185,0.05134179129269634,1.0489999999938222
1.74,1.1001479501515405,0.051147950157718336,1.0489999999938222
1.75,1.0999504681155094,0.05095046812168724,1.0489999999938222
1.76,1.0997494010586066,0.05074940106478443,1.0489999999938222
1.77,1.099544821828752,0.05054482183492981,1.0489999999938222
1.78,1.099336818794105,0.050336818800282845,1.0489999999938222
1.79,1.0991254947031863,0.050125494709364116,1.0489999999938222
1.8,1.0989109660913388,0.04991096609751655,1.0489999999938222
1.81,1.0986933614885206,0.049693361494698385,1.0489999999938222
1.82,1.0984728203691905,0.049472820375368265,1.0489999999938222
1.83,1.0982494924752395,0.0492494924814173,1.0489999999938222
1.84,1.0980235355416013,0.04902353554777905,1.0489999999938222
1.85,1.0977951142706937,0.04879511427687144,1.0489999999938222
1.86,1.0975643987914274,0.04856439879760521,1.0489999999938222
1.87,1.097331563064928,0.048331563071105865,1.0489999999938222
1.88,1.0970967840488182,0.048096784054995956,1.0489999999938222
1.89,1.0968602396876344,0.047860239693812145,1.0489999999938222
1.9,1.096622107719203,0.04762210772538089,1.0489999999938222
1.91,1.0963825638595586,0.04738256386573636,1.0489999999938222
1.92,1.0961417818258072,0.04714178183198503,1.0489999999938222
1.93,1.0958999310140884,0.04689993102026624,1.0489999999938222
1.94,1.0956571754611686,0.04665717546734638,1.0489999999938222
1.95,1.0954136738603317,0.04641367386650952,1.0489999999938222
1.96,1.0951695778631565,0.04616957786933429,1.0489999999938222
1.97,1.0949250310441223,0.0459250310503001,1.0489999999938222
1.98,1.0946801692146744,0.04568016922085216,1.0489999999938222
1.99,1.0944351191279624,0.04543511913414022,1.0489999999938222
2.0,1.0941899987042207,0.04518999871039853,1.0489999999938222
2.01,1.0939449162549049,0.04494491626108266,1.0489999999938222
2.02,1.093699969927581,0.04469996993375869,1.0489999999938222
2.03,1.0934552488488638,0.044455248855041596,1.0489999999938222
2.04,1.0932108320109117,0.04421083201708953,1.0489999999938222
2.05,1.092966788909732,0.04396678891590988,1.0489999999938222
2.06,1.0927231790650245,0.04372317907120227,1.0489999999938222
2.07,1.0924800535870534,0.04348005359323115,1.0489999999938222
2.08,1.09223745424842,0.043237454254597685,1.0489999999938222
2.09,1.0919954144749924,0.04299541448117017,1.0489999999938222
2.1,1.0917539595708172,0.042753959576995015,1.0489999999938222
2.11,1.0915131072518935,0.042513107258071337,1.0489999999938222
2.12,1.0912728683021675,0.04227286830834531,1.0489999999938222
2.13,1.0910332470827009,0.04203324708887868,1.0489999999938222
2.14,1.090794241718844,0.041794241725021886,1.0489999999938222
2.15,1.090555845133059,0.041555845139236824,1.0489999999938222
2.16,1.0903180457241701,0.04131804573034792,1.0489999999938222
2.17,1.0900808275958969,0.041080827602074654,1.0489999999938222
2.18,1.089844171163795,0.04084417116997274,1.0489999999938222
2.19,1.0896080538485684,0.040608053854746196,1.0489999999938222
2.2,1.089372450957138,0.040372450963315876,1.0489999999938222
2.21,1.0891373356606038,0.04013733566678157,1.0489999999938222
2.22,1.0889026799340138,0.03990267994019159,1.0489999999938222
2.23,1.088668455005105,0.03966845501128269,1.0489999999938222
2.24,1.088434631721832,0.03943463172800987,1.0489999999938222
2.25,1.0882011811180805,0.0392011811242583,1.0489999999938222
2.26,1.087968074872062,0.03896807487823972,1.0489999999938222
2.27,1.0877352856512543,0.03873528565743212,1.0489999999938222
2.28,1.0875027875944743,0.038502787600652066,1.0489999999938222
2.29,1.0872705563911373,0.038270556397315136,1.0489999999938222
2.3,1.0870385698456007,0.03803856985177845,1.0489999999938222
2.31,1.086806808109981,0.037806808116158885,1.0489999999938222
2.32,1.0865752538123115,0.03757525381848925,1.0489999999938222
2.33,1.0863438922618174,0.03734389226799517,1.0489999999938222
2.34,1.08611271172169,0.037112711727867786,1.0489999999938222
2.35,1.0858817032958779,0.036881703302055646,1.0489999999938222
2.36,1.0856508613346205,0.03665086134079831,1.0489999999938222
2.37,1.0854201831711097,0.03642018317728746,1.0489999999938222
2.38,1.0851896692793581,0.03618966928553591,1.0489999999938222
2.39,1.0849593232570536,0.03595932326323137,1.0489999999938222
2.4,1.0847291517781672,0.03572915178434499,1.0489999999938222
2.41,1.0844991645033868,0.035499164509564585,1.0489999999938222
2.42,1.0842693739141402,0.03526937392031804,1.0489999999938222
2.43,1.084039795122096,0.03503979512827371,1.0489999999938222
2.44,1.08381044593128,0.03481044593745786,1.0489999999938222
2.45,1.0835813465262303,0.034581346532408075,1.0489999999938222
2.46,1.083352519253872,0.034352519260049785,1.0489999999938222
2.47,1.083123988468909,0.0341239884750868,1.0489999999938222
2.48,1.0828957802812555,0.03389578028743334,1.0489999999938222
2.49,1.0826679223662703,0.03366792237244809,1.0489999999938222
2.5,1.0824404436927073,0.0334404436988851,1.0489999999938222
2.51,1.0822133742971507,0.03321337430332849,1.0489999999938222
2.52,1.0819867450822824,0.03298674508846022,1.0489999999938222
2.53,1.0817605874896725,0.03276058749585031,1.0489999999938222
2.54,1.0815349334003344,0.032534933406512145,1.0489999999938222
2.55,1.0813098148465246,0.032309814852702345,1.0489999999938222
2.56,1.0810852637209147,0.03208526372709253,1.0489999999938222
2.57,1.0808613116941095,0.031861311700287276,1.0489999999938222
2.58,1.080637990001133,0.03163799000731071,1.0489999999938222
2.59,1.08041532920462,0.031415329210797704,1.0489999999938222
2.6,1.0801933590787272,0.031193359084904948,1.0489999999938222
2.61,1.0799721084097906,0.030972108415968425,1.0489999999938222
2.62,1.0797516049579332,0.030751604964111,1.0489999999938222
2.63,1.0795318751593352,0.030531875165513034,1.0489999999938222
2.64,1.0793129442821894,0.030312944288367172,1.0489999999938222
2.65,1.0790948361328951,0.030094836139072934,1.0489999999938222
2.66,1.0788775730563298,0.0298775730625076,1.0489999999938222
2.67,1.0786611758788167,0.029661175884994506,1.0489999999938222
2.68,1.07844566394753,0.029445663953707735,1.0489999999938222
2.69,1.0782310549570244,0.02923105496320222,1.0489999999938222
2.7,1.0780173650782034,0.02901736508438124,1.0489999999938222
2.71,1.0778046088859,0.0288046088920777,1.0489999999938222
2.72,1.077592799416686,0.028592799422863857,1.0489999999938222
2.73,1.0773819482156144,0.028381948221792186,1.0489999999938222
2.74,1.077172065253116,0.028172065259293833,1.0489999999938222
2.75,1.0769631592124762,0.027963159218654,1.0489999999938222
2.76,1.0767552373446583,0.02775523735083607,1.0489999999938222
2.77,1.0765483055764604,0.02754830558263821,1.0489999999938222
2.78,1.076342368645883,0.027342368652060856,1.0489999999938222
2.79,1.0761374302017144,0.027137430207892166,1.0489999999938222
2.8,1.075933492764106,0.026933492770283785,1.0489999999938222
2.81,1.0757305579314,0.026730557937577837,1.0489999999938222
2.82,1.0755286264318835,0.02652862643806131,1.0489999999938222
2.83,1.0753276982022868,0.02632769820846459,1.0489999999938222
2.84,1.07512777251057,0.026127772516747694,1.0489999999938222
2.85,1.0749288480311054,0.025928848037283236,1.0489999999938222
2.86,1.0747309229397088,0.025730922945886636,1.0489999999938222
2.87,1.0745339950257322,0.025533995031910006,1.0489999999938222
2.88,1.0743380617554446,0.025338061761622344,1.0489999999938222
2.89,1.0741431203759584,0.025143120382136175,1.0489999999938222
2.9,1.0739491679891466,0.02494916799532443,1.0489999999938222
2.91,1.0737562016255708,0.02475620163174863,1.0489999999938222
2.92,1.0735642183322276,0.024564218338405386,1.0489999999938222
2.93,1.0733732152378577,0.024373215244035462,1.0489999999938222
2.94,1.0731831896043718,0.02418318961054955,1.0489999999938222
2.95,1.0729941388955266,0.02399413890170443,1.0489999999938222
2.96,1.0728060608165058,0.02380606082268355,1.0489999999938222
2.97,1.072618953370983,0.02361895337716069,1.0489999999938222
2.98,1.0724328148982,0.023432814904377874,1.0489999999938222
2.99,1.0722476440915403,0.023247644097718068,1.0489999999938222
3.0,1.0720634400386855,0.02306344004486327,1.0489999999938222
3.01,1.071880202251183,0.02288020225736087,1.0489999999938222
3.02,1.0716979306372856,0.02269793064346337,1.0489999999938222
3.03,1.0715166255534114,0.02251662555958922,1.0489999999938222
3.04,1.0713362877881394,0.022336287794317178,1.0489999999938222
3.05,1.0711569185526282,0.02215691855880597,1.0489999999938222
3.06,1.0709785194797317,0.021978519485909453,1.0489999999938222
3.07,1.0708010926175644,0.02180109262374219,1.0489999999938222
3.08,1.0706246403921234,0.021624640398301143,1.0489999999938222
3.09,1.070449165611931,0.021449165618108834,1.0489999999938222
3.1,1.0702746714182372,0.02127467142441497,1.0489999999938222
3.11,1.0701011612675893,0.021101161273767044,1.0489999999938222
3.12,1.069928638912135,0.02092863891831276,1.0489999999938222
3.13,1.0697571083511104,0.020757108357288168,1.0489999999938222
3.14,1.069586573803156,0.02058657380933382,1.0489999999938222
3.15,1.0694170396662483,0.02041703967242614,1.0489999999938222
3.16,1.0692485104854366,0.020248510491614358,1.0489999999938222
3.17,1.0690809909135965,0.020080990919774333,1.0489999999938222
3.18,1.0689144856782502,0.019914485684427996,1.0489999999938222
3.19,1.0687489995401953,0.019748999546373103,1.0489999999938222
3.2,1.0685845372597818,0.019584537265959545,1.0489999999938222
3.21,1.06842110355014,0.019421103556317876,1.0489999999938222
3.22,1.068258703064645,0.01925870307082289,1.0489999999938222
3.23,1.0680973403457261,0.019097340351903913,1.0489999999938222
3.24,1.0679370198158864,0.018937019822064194,1.0489999999938222
3.25,1.0677777457215296,0.018777745727707407,1.0489999999938222
3.26,1.067619522117866,0.01861952212404372,1.0489999999938222
3.27,1.0674623528490432,0.01846235285522102,1.0489999999938222
3.28,1.0673062415253725,0.01830624153155025,1.0489999999938222
3.29,1.0671511915001208,0.018151191506298625,1.0489999999938222
3.3,1.066997205847958,0.017997205854135778,1.0489999999938222
3.31,1.0668442873815371,0.01784428738771493,1.0489999999938222
3.32,1.066692438569932,0.017692438576109693,1.0489999999938222
3.33,1.0665416616044339,0.01754166161061166,1.0489999999938222
3.34,1.066391958370702,0.01739195837687979,1.0489999999938222
3.35,1.0662433304142056,0.017243330420383396,1.0489999999938222
3.36,1.0660957789748384,0.01709577898101622,1.0489999999938222
3.37,1.065949304960797,0.016949304966974887,1.0489999999938222
3.38,1.0658039089798872,0.016803908986064986,1.0489999999938222
3.39,1.0656595913007223,0.01665959130690009,1.0489999999938222
3.4,1.0655163519065214,0.01651635191269918,1.0489999999938222
3.41,1.0653741904757048,0.0163741904818826,1.0489999999938222
3.42,1.0652331064160863,0.016233106422264054,1.0489999999938222
3.43,1.0650930988413436,0.016093098847521414,1.0489999999938222
3.44,1.0649541666077758,0.015954166613953547,1.0489999999938222
3.45,1.0648163083212188,0.015816308327396555,1.0489999999938222
3.46,1.0646795223590815,0.01567952236525927,1.0489999999938222
3.47,1.0645438068709243,0.015543806877102107,1.0489999999938222
3.48,1.064409159814101,0.015409159820278795,1.0489999999938222
3.49,1.064275578950753,0.015275578956930769,1.0489999999938222
3.5,1.0641430618829848,0.01514306188916259,1.0489999999938222
3.51,1.0640116060570486,0.01501160606322638,1.0489999999938222
3.52,1.0638812087803566,0.014881208786534428,1.0489999999938222
3.53,1.0637518672469644,0.014751867253142148,1.0489999999938222
3.54,1.0636235785483787,0.014623578554556538,1.0489999999938222
3.55,1.0634963396855397,0.014496339691717486,1.0489999999938222
3.56,1.0633701475904949,0.014370147596672656,1.0489999999938222
3.57,1.0632449991421975,0.014244999148375292,1.0489999999938222
3.58,1.0631208911717365,0.014120891177914263,1.0489999999938222
3.59,1.062997820481909,0.013997820488086843,1.0489999999938222
3.6,1.0628757838616525,0.013875783867830283,1.0489999999938222
3.61,1.0627547780899598,0.013754778096137565,1.0489999999938222
3.62,1.062634799948111,0.013634799954288734,1.0489999999938222
3.63,1.0625158462324815,0.013515846238659313,1.0489999999938222
3.64,1.06239791376271,0.01339791376888777,1.0489999999938222
3.65,1.06228099937669,0.013280999382867753,1.0489999999938222
3.66,1.0621650999534316,0.01316509995960935,1.0489999999938222
3.67,1.0620502124076727,0.013050212413850515,1.0489999999938222
3.68,1.0619363336949692,0.012936333701146996,1.0489999999938222
3.69,1.061823460813952,0.012823460820129862,1.0489999999938222
3.7,1.0617115908110593,0.01271159081723705,1.0489999999938222
3.71,1.061600720774538,0.012600720780715724,1.0489999999938222
3.72,1.061490847841347,0.012490847847524744,1.0489999999938222
3.73,1.0613819691945514,0.012381969200729204,1.0489999999938222
3.74,1.061274082052807,0.012274082058984837,1.0489999999938222
3.75,1.0611671836820744,0.012167183688252203,1.0489999999938222
3.76,1.061061271382348,0.012061271388525752,1.0489999999938222
3.77,1.0609563424834714,0.011956342489649163,1.0489999999938222
3.78,1.0608523943481047,0.011852394354282536,1.0489999999938222
3.79,1.0607494243545874,0.011749424360765204,1.0489999999938222
3.8,1.0606474299067117,0.011647429912889473,1.0489999999938222
3.81,1.060546408418164,0.011546408424341736,1.0489999999938222
3.82,1.060446357305091,0.011446357311268862,1.0489999999938222
3.83,1.060347273989467,0.011347273995644835,1.0489999999938222
3.84,1.0602491558868254,0.011249155893003238,1.0489999999938222
3.85,1.0601520003983564,0.011152000404534235,1.0489999999938222
3.86,1.0600558049126032,0.011055804918780998,1.0489999999938222
3.87,1.0599605667856806,0.010960566791858417,1.0489999999938222
3.88,1.059866283355835,0.010866283362012785,1.0489999999938222
3.89,1.0597729519226582,0.010772951928835983,1.0489999999938222
3.9,1.0596805697411866,0.010680569747364421,1.0489999999938222
3.91,1.0595891340310504,0.010589134037228165,1.0489999999938222
3.92,1.0594986419512076,0.010498641957385368,1.0489999999938222
3.93,1.0594090906182445,0.010409090624422301,1.0489999999938222
3.94,1.0593204770889013,0.010320477095079106,1.0489999999938222
3.95,1.0592327983525984,0.010232798358776218,1.0489999999938222
3.96,1.0591460513433584,0.010146051349536167,1.0489999999938222
3.97,1.0590602329249312,0.010060232931109026,1.0489999999938222
3.98,1.0589753398985464,0.009975339904724212,1.0489999999938222
3.99,1.0588913689871307,0.009891368993308447,1.0489999999938222
4.0,1.0588083168519535,0.009808316858131327,1.0489999999938222
4.01,1.0587261800754684,0.009726180081646163,1.0489999999938222
4.02,1.0586449551738948,0.009644955180072579,1.0489999999938222
4.03,1.0585646385933971,0.009564638599574904,1.0489999999938222
4.04,1.0584852267023521,0.009485226708529915,1.0489999999938222
4.05,1.0584067158055022,0.009406715811679955,1.0489999999938222
4.06,1.0583291021415275,0.009329102147705326,1.0489999999938222
4.07,1.0582523818738652,0.00925238188004296,1.0489999999938222
4.08,1.0581765511116397,0.009176551117817455,1.0489999999938222
4.09,1.0581016058926047,0.009101605898782505,1.0489999999938222
4.1,1.058027542202597,0.009027542208774886,1.0489999999938222
4.11,1.0579543559677818,0.008954355973959549,1.0489999999938222
4.12,1.057882043057786,0.008882043063963785,1.0489999999938222
4.13,1.0578105992986209,0.00881059930479866,1.0489999999938222
4.14,1.0577400204600684,0.008740020466246223,1.0489999999938222
4.15,1.0576703022777696,0.008670302283947384,1.0489999999938222
4.16,1.0576014404372307,0.008601440443408492,1.0489999999938222
4.17,1.0575334305948334,0.008533430601011194,1.0489999999938222
4.18,1.057466268371591,0.00846626837776876,1.0489999999938222
4.19,1.057399949353502,0.008399949359679804,1.0489999999938222
4.2,1.0573344691077933,0.008334469113971066,1.0489999999938222
4.21,1.0572698231715822,0.008269823177760038,1.0489999999938222
4.22,1.0572060070651261,0.008206007071303922,1.0489999999938222
4.23,1.0571430162951292,0.008143016301306982,1.0489999999938222
4.24,1.0570808463456158,0.008080846351793625,1.0489999999938222
4.25,1.0570194926988947,0.008019492705072517,1.0489999999938222
4.26,1.0569589508212103,0.007958950827388067,1.0489999999938222
4.27,1.0568992161768256,0.007899216183003377,1.0489999999938222
4.28,1.0568402842286704,0.007840284234848172,1.0489999999938222
4.29,1.0567821504297217,0.007782150435899471,1.0489999999938222
4.3,1.0567248102427247,0.007724810248902481,1.0489999999938222
4.31,1.056668259124828,0.007668259131005772,1.0489999999938222
4.32,1.056612492540175,0.007612492546352767,1.0489999999938222
4.33,1.0565575059555061,0.007557505961683919,1.0489999999938222
4.34,1.05650329484801,0.00750329485418777,1.0489999999938222
4.35,1.0564498546921854,0.007449854698363234,1.0489999999938222
4.36,1.05639718097964,0.007397180985817764,1.0489999999938222
4.37,1.056345269200317,0.007345269206494809,1.0489999999938222
4.38,1.056294114858482,0.007294114864659695,1.0489999999938222
4.39,1.0562437134622091,0.007243713468386925,1.0489999999938222
4.4,1.0561940605289957,0.007194060535173463,1.0489999999938222
4.41,1.0561451515845268,0.007145151590704613,1.0489999999938222
4.42,1.0560969821563029,0.0070969821624806695,1.0489999999938222
4.43,1.0560495477872576,0.007049547793435362,1.0489999999938222
4.44,1.0560028440172906,0.007002844023468402,1.0489999999938222
4.45,1.0559568663980063,0.006956866404184137,1.0489999999938222
4.46,1.0559116104820605,0.006911610488238296,1.0489999999938222
4.47,1.0558670718273033,0.00686707183348112,1.0489999999938222
4.48,1.055823245995298,0.00682324600147588,1.0489999999938222
4.49,1.0557801285443802,0.0067801285505579845,1.0489999999938222
4.5,1.0557377150427274,0.006737715048905191,1.0489999999938222
4.51,1.05569600105072,0.006696001056897716,1.0489999999938222
4.52,1.0556549821302148,0.006654982136392595,1.0489999999938222
4.53,1.0556146538452487,0.006614653851426455,1.0489999999938222
4.54,1.0555750117501017,0.006575011756279503,1.0489999999938222
4.55,1.055536051404312,0.0065360514104897405,1.0489999999938222
4.56,1.0554977683554827,0.006497768361660494,1.0489999999938222
4.57,1.0554601581497967,0.006460158155974449,1.0489999999938222
4.58,1.0554232163300445,0.006423216336222337,1.0489999999938222
4.59,1.0553869384265815,0.0063869384327592815,1.0489999999938222
4.6,1.0553513199726594,0.0063513199788372,1.0489999999938222
4.61,1.0553163564844863,0.006316356490664088,1.0489999999938222
4.62,1.055282043480635,0.006282043486812716,1.0489999999938222
4.63,1.0552483764653104,0.006248376471488237,1.0489999999938222
4.64,1.0552153509346083,0.0062153509407860685,1.0489999999938222
4.65,1.0551829623854585,0.006182962391636293,1.0489999999938222
4.66,1.055151206296342,0.006151206302519752,1.0489999999938222
4.67,1.055120078149044,0.006120078155221753,1.0489999999938222
4.68,1.055089573410526,0.006089573416703686,1.0489999999938222
4.69,1.0550596875412588,0.006059687547436576,1.0489999999938222
4.7,1.0550304160012607,0.006030416007438477,1.0489999999938222
4.71,1.055001754238678,0.006001754244855828,1.0489999999938222
4.72,1.0549736976987503,0.00597369770492806,1.0489999999938222
4.73,1.0549462418237552,0.0059462418299329745,1.0489999999938222
4.74,1.0549193820486409,0.005919382054818678,1.0489999999938222
4.75,1.054893113804201,0.005893113810378825,1.0489999999938222
4.76,1.0548674325259024,0.005867432532080219,1.0489999999938222
4.77,1.0548423336376482,0.005842333643826025,1.0489999999938222
4.78,1.0548178125726666,0.005817812578844395,1.0489999999938222
4.79,1.0547938647566417,0.005793864762819512,1.0489999999938222
4.8,1.0547704856167988,0.005770485622976551,1.0489999999938222
4.81,1.0547476705883936,0.005747670594571375,1.0489999999938222
4.82,1.0547254151039407,0.005725415110118481,1.0489999999938222
4.83,1.0547037146010008,0.005703714607178556,1.0489999999938222
4.84,1.054682564519512,0.005682564525689715,1.0489999999938222
4.85,1.0546619603112024,0.005661960317380199,1.0489999999938222
4.86,1.0546418974295368,0.005641897435714638,1.0489999999938222
4.87,1.054622371337922,0.005622371344099708,1.0489999999938222
4.88,1.0546033775052164,0.00560337751139417,1.0489999999938222
4.89,1.0545849114081705,0.005584911414348248,1.0489999999938222
4.9,1.0545669685407726,0.005566968546950379,1.0489999999938222
4.91,1.054549544397162,0.005549544403339768,1.0489999999938222
4.92,1.0545326344933244,0.005532634499502143,1.0489999999938222
4.93,1.0545162343490397,0.005516234355217531,1.0489999999938222
4.94,1.054500339499079,0.005500339505256857,1.0489999999938222
4.95,1.0544849454889855,0.005484945495163318,1.0489999999938222
4.96,1.0544700478849618,0.0054700478911395845,1.0489999999938222
4.97,1.054455642259457,0.005455642265634886,1.0489999999938222
4.98,1.0544417242006103,0.005441724206788123,1.0489999999938222
4.99,1.0544282893138603,0.005428289320038138,1.0489999999938222
5.0,1.0544153332193364,0.005415333225514241,1.0489999999938222
5.01,1.0544028515498463,0.005402851556024046,1.0489999999938222
5.02,1.0543908399527397,0.005390839958917537,1.0489999999938222
5.03,1.0543792940979353,0.005379294104113086,1.0489999999938222
5.04,1.0543682096634905,0.0053682096696683335,1.0489999999938222
5.05,1.0543575823446103,0.005357582350788093,1.0489999999938222
5.06,1.0543474078550417,0.005347407861219455,1.0489999999938222
5.07,1.054337681923912,0.005337681930089877,1.0489999999938222
5.08,1.0543284002938498,0.005328400300027569,1.0489999999938222
5.09,1.054319558722491,0.0053195587286687385,1.0489999999938222
5.1,1.054311152989541,0.005311152995718826,1.0489999999938222
5.11,1.0543031788839263,0.005303178890104121,1.0489999999938222
5.12,1.0542956322121189,0.005295632218296653,1.0489999999938222
5.13,1.0542885087934424,0.005288508799620173,1.0489999999938222
5.14,1.0542818044703521,0.005281804476529928,1.0489999999938222
5.15,1.054275515092797,0.005275515098974726,1.0489999999938222
5.16,1.0542696365264486,0.005269636532626354,1.0489999999938222
5.17,1.0542641646580388,0.005264164664216642,1.0489999999938222
5.18,1.0542590953830269,0.00525909538920466,1.0489999999938222
5.19,1.0542544246122356,0.005254424618413411,1.0489999999938222
5.2,1.0542501482739912,0.005250148280169009,1.0489999999938222
5.21,1.0542462623106008,0.005246262316778605,1.0489999999938222
5.22,1.0542427626768225,0.005242762683000279,1.0489999999938222
5.23,1.0542396453410954,0.00523964534727317,1.0489999999938222
5.24,1.0542369062923247,0.005236906298502486,1.0489999999938222
5.25,1.0542345415276204,0.005234541533798209,1.0489999999938222
5.26,1.0542325470578915,0.005232547064069282,1.0489999999938222
5.27,1.0542309189157855,0.005230918921963257,1.0489999999938222
5.28,1.0542296531410558,0.0052296531472335595,1.0489999999938222
