t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
6.52,1.3201157561927315,-0.04407182156360784,1.3201157561927315,-0.04407182156360784,1.4313530746361085,-0.16442153461248915,0.0,0.0,SG-slack
6.53,1.3200919079275657,-0.04406374352384909,1.3200919079275657,-0.04406374352384909,1.4313292263709427,-0.1644134565727304,0.0,0.0,SG-slack
6.54,1.320068754119367,-0.04405573223814824,1.320068754119367,-0.04405573223814824,1.431306072562744,-0.16440544528702955,0.0,0.0,SG-slack
6.55,1.3200462810609026,-0.044047786521339144,1.3200462810609026,-0.044047786521339144,1.4312835995042796,-0.16439749957022046,0.0,0.0,SG-slack
6.56,1.320024473998673,-0.044039905221094716,1.320024473998673,-0.044039905221094716,1.43126179244205,-0.16438961826997603,0.0,0.0,SG-slack
6.57,1.3200033171916044,-0.04403208721940827,1.3200033171916044,-0.04403208721940827,1.4312406356349814,-0.16438180026828958,0.0,0.0,SG-slack
6.58,1.3199827939712308,-0.044024331433985736,1.3199827939712308,-0.044024331433985736,1.4312201124146078,-0.16437404448286705,0.0,0.0,SG-slack
6.59,1.3199628868029563,-0.044016636819558363,1.3199628868029563,-0.044016636819558363,1.4312002052463333,-0.16436634986843968,0.0,0.0,SG-slack
6.6,1.3199435773483226,-0.04400900236890831,1.3199435773483226,-0.04400900236890831,1.4311808957916996,-0.16435871541778962,0.0,0.0,SG-slack
6.61,1.319924846528059,-0.04400142711391397,1.319924846528059,-0.04400142711391397,1.4311621649714361,-0.16435114016279528,0.0,0.0,SG-slack
6.62,1.31990667458581,-0.04399391012651019,1.31990667458581,-0.04399391012651019,1.431143993029187,-0.1643436231753915,0.0,0.0,SG-slack
6.63,1.3198890411522397,-0.0439864505192904,1.3198890411522397,-0.0439864505192904,1.4311263595956167,-0.1643361635681717,0.0,0.0,SG-slack
6.64,1.3198719253094557,-0.043979047446260244,1.3198719253094557,-0.043979047446260244,1.4311092437528328,-0.16432876049514156,0.0,0.0,SG-slack
6.65,1.3198553056555133,-0.04397170010328014,1.3198553056555133,-0.04397170010328014,1.4310926240988904,-0.16432141315216145,0.0,0.0,SG-slack
6.66,1.319839160368804,-0.0439644077284895,1.319839160368804,-0.0439644077284895,1.431076478812181,-0.16431412077737081,0.0,0.0,SG-slack
6.67,1.3198234672722948,-0.04395716960251583,1.3198234672722948,-0.04395716960251583,1.4310607857156719,-0.16430688265139715,0.0,0.0,SG-slack
6.68,1.319808203897272,-0.04394998504867312,1.319808203897272,-0.04394998504867312,1.431045522340649,-0.16429969809755443,0.0,0.0,SG-slack
6.69,1.3197933475465715,-0.04394285343298737,1.3197933475465715,-0.04394285343298737,1.4310306659899485,-0.16429256648186868,0.0,0.0,SG-slack
6.7,1.319778875357053,-0.04393577416404637,1.319778875357053,-0.04393577416404637,1.43101619380043,-0.16428548721292768,0.0,0.0,SG-slack
6.71,1.3197647643612866,-0.043928746692906306,1.3197647643612866,-0.043928746692906306,1.4310020828046637,-0.16427845974178762,0.0,0.0,SG-slack
6.72,1.319750991548181,-0.043921770512646674,1.319750991548181,-0.043921770512646674,1.4309883099915581,-0.164271483561528,0.0,0.0,SG-slack
6.73,1.3197375339225026,-0.043914845158158994,1.3197375339225026,-0.043914845158158994,1.4309748523658796,-0.1642645582070403,0.0,0.0,SG-slack
6.74,1.3197243685630373,-0.04390797020543502,1.3197243685630373,-0.04390797020543502,1.4309616870064144,-0.16425768325431633,0.0,0.0,SG-slack
6.75,1.3197114726795118,-0.04390114527109781,1.3197114726795118,-0.04390114527109781,1.4309487911228889,-0.16425085831997913,0.0,0.0,SG-slack
6.76,1.3196988236678424,-0.04389437001161542,1.3196988236678424,-0.04389437001161542,1.4309361421112194,-0.16424408306049673,0.0,0.0,SG-slack
6.77,1.319686399163823,-0.043887644122563296,1.319686399163823,-0.043887644122563296,1.4309237176072,-0.1642373571714446,0.0,0.0,SG-slack
6.78,1.319674177095056,-0.04388096733768043,1.319674177095056,-0.04388096733768043,1.430911495538433,-0.16423068038656174,0.0,0.0,SG-slack
6.79,1.3196621357310416,-0.043874339428001785,1.3196621357310416,-0.043874339428001785,1.4308994541744187,-0.1642240524768831,0.0,0.0,SG-slack
6.8,1.319650253731423,-0.043867760200700545,1.319650253731423,-0.043867760200700545,1.4308875721748,-0.16421747324958186,0.0,0.0,SG-slack
6.81,1.3196385101920745,-0.043861229498092236,1.3196385101920745,-0.043861229498092236,1.4308758286354515,-0.16421094254697355,0.0,0.0,SG-slack
6.82,1.3196268846891748,-0.04385474719635135,1.3196268846891748,-0.04385474719635135,1.4308642031325518,-0.16420446024523266,0.0,0.0,SG-slack
6.83,1.3196153573211227,-0.0438483132043071,1.3196153573211227,-0.0438483132043071,1.4308526757644997,-0.1641980262531884,0.0,0.0,SG-slack
6.84,1.3196039087481786,-0.0438419274621597,1.3196039087481786,-0.0438419274621597,1.4308412271915556,-0.16419164051104101,0.0,0.0,SG-slack
6.85,1.319592520229821,-0.04383558994007419,1.319592520229821,-0.04383558994007419,1.4308298386731981,-0.1641853029889555,0.0,0.0,SG-slack
6.86,1.3195811736597587,-0.04382930063680621,1.3195811736597587,-0.04382930063680621,1.4308184921031357,-0.16417901368568752,0.0,0.0,SG-slack
6.87,1.3195698515986645,-0.043823059578186635,1.3195698515986645,-0.043823059578186635,1.4308071700420415,-0.16417277262706795,0.0,0.0,SG-slack
6.88,1.319558537304264,-0.043816866815688554,1.319558537304264,-0.043816866815688554,1.430795855747641,-0.16416657986456987,0.0,0.0,SG-slack
6.89,1.3195472147591967,-0.04381072242485726,1.3195472147591967,-0.04381072242485726,1.4307845332025737,-0.16416043547373857,0.0,0.0,SG-slack
6.9,1.3195358686962733,-0.04380462650374456,1.3195358686962733,-0.04380462650374456,1.4307731871396503,-0.16415433955262587,0.0,0.0,SG-slack
6.91,1.3195244846212912,-0.043798579171330676,1.3195244846212912,-0.043798579171330676,1.4307618030646683,-0.164148292220212,0.0,0.0,SG-slack
6.92,1.3195130488333662,-0.04379258056588006,1.3195130488333662,-0.04379258056588006,1.4307503672767432,-0.16414229361476138,0.0,0.0,SG-slack
6.93,1.319501548442688,-0.04378663084336226,1.319501548442688,-0.04378663084336226,1.430738866886065,-0.16413634389224357,0.0,0.0,SG-slack
6.94,1.3194899713858972,-0.04378073017577572,1.3194899713858972,-0.04378073017577572,1.4307272898292742,-0.16413044322465703,0.0,0.0,SG-slack
6.95,1.3194783064388407,-0.043774878749476914,1.3194783064388407,-0.043774878749476914,1.4307156248822177,-0.16412459179835823,0.0,0.0,SG-slack
6.96,1.31946654322698,-0.04376907676358549,1.31946654322698,-0.04376907676358549,1.4307038616703571,-0.1641187898124668,0.0,0.0,SG-slack
6.97,1.319454672233291,-0.04376332442827499,1.319454672233291,-0.04376332442827499,1.430691990676668,-0.1641130374771563,0.0,0.0,SG-slack
6.98,1.3194426848037586,-0.043757621963157384,1.3194426848037586,-0.043757621963157384,1.4306800032471356,-0.1641073350120387,0.0,0.0,SG-slack
6.99,1.3194305731505107,-0.043751969595666934,1.3194305731505107,-0.043751969595666934,1.4306678915938877,-0.16410168264454825,0.0,0.0,SG-slack
7.0,1.3194183303525935,-0.04374636755936437,1.3194183303525935,-0.04374636755936437,1.4306556487959705,-0.16409608060824568,0.0,0.0,SG-slack
7.01,1.319405950354476,-0.04374081609240993,1.319405950354476,-0.04374081609240993,1.430643268797853,-0.16409052914129124,0.0,0.0,SG-slack
7.02,1.3193934279622623,-0.043735315435964955,1.3193934279622623,-0.043735315435964955,1.4306307464056394,-0.16408502848484627,0.0,0.0,SG-slack
7.03,1.3193807588377786,-0.04372986583258523,1.3193807588377786,-0.04372986583258523,1.4306180772811556,-0.16407957888146654,0.0,0.0,SG-slack
7.04,1.3193679394904676,-0.04372446752477957,1.3193679394904676,-0.04372446752477957,1.4306052579338446,-0.16407418057366088,0.0,0.0,SG-slack
7.05,1.3193549672672729,-0.04371912075342618,1.3193549672672729,-0.04371912075342618,1.43059228571065,-0.1640688338023075,0.0,0.0,SG-slack
7.06,1.3193418403405408,-0.043713825756375974,1.3193418403405408,-0.043713825756375974,1.4305791587839178,-0.1640635388052573,0.0,0.0,SG-slack
7.07,1.3193285576939395,-0.043708582767015475,1.3193285576939395,-0.043708582767015475,1.4305658761373166,-0.1640582958158968,0.0,0.0,SG-slack
7.08,1.3193151191065962,-0.04370339201287224,1.3193151191065962,-0.04370339201287224,1.4305524375499732,-0.16405310506175355,0.0,0.0,SG-slack
7.09,1.3193015251354003,-0.04369825371431807,1.3193015251354003,-0.04369825371431807,1.4305388435787774,-0.16404796676319938,0.0,0.0,SG-slack
7.1,1.3192877770957046,-0.04369316808323642,1.3192877770957046,-0.04369316808323642,1.4305250955390816,-0.16404288113211773,0.0,0.0,SG-slack
7.11,1.319273877040358,-0.04368813532183374,1.319273877040358,-0.04368813532183374,1.430511195483735,-0.16403784837071506,0.0,0.0,SG-slack
7.12,1.3192598277373033,-0.043683155621418945,1.3192598277373033,-0.043683155621418945,1.4304971461806804,-0.16403286867030026,0.0,0.0,SG-slack
7.13,1.3192456326457171,-0.04367822916130898,1.3192456326457171,-0.04367822916130898,1.4304829510890942,-0.1640279422101903,0.0,0.0,SG-slack
7.14,1.319231295890789,-0.0436733561077228,1.319231295890789,-0.0436733561077228,1.430468614334166,-0.1640230691566041,0.0,0.0,SG-slack
7.15,1.3192168222372713,-0.0436685366127923,1.3192168222372713,-0.0436685366127923,1.4304541406806484,-0.1640182496616736,0.0,0.0,SG-slack
7.16,1.3192022170619442,-0.04366377081355688,1.3192022170619442,-0.04366377081355688,1.4304395355053212,-0.1640134838624382,0.0,0.0,SG-slack
7.17,1.3191874863250008,-0.04365905883115659,1.3191874863250008,-0.04365905883115659,1.4304248047683779,-0.1640087718800379,0.0,0.0,SG-slack
7.18,1.3191726365405205,-0.043654400769892965,1.3191726365405205,-0.043654400769892965,1.4304099549838976,-0.16400411381877428,0.0,0.0,SG-slack
7.19,1.3191576747460572,-0.04364979671654698,1.3191576747460572,-0.04364979671654698,1.4303949931894342,-0.1639995097654283,0.0,0.0,SG-slack
7.2,1.3191426084714515,-0.04364524673962547,1.3191426084714515,-0.04364524673962547,1.4303799269148285,-0.16399495978850678,0.0,0.0,SG-slack
7.21,1.3191274457070326,-0.04364075088868771,1.3191274457070326,-0.04364075088868771,1.4303647641504096,-0.16399046393756903,0.0,0.0,SG-slack
7.22,1.3191121948712659,-0.043636309193865824,1.3191121948712659,-0.043636309193865824,1.4303495133146429,-0.16398602224274714,0.0,0.0,SG-slack
7.23,1.3190968647778958,-0.04363192166522406,1.3190968647778958,-0.04363192166522406,1.4303341832212728,-0.16398163471410537,0.0,0.0,SG-slack
7.24,1.3190814646027655,-0.04362758829239735,1.3190814646027655,-0.04362758829239735,1.4303187830461426,-0.16397730134127866,0.0,0.0,SG-slack
7.25,1.3190660038503417,-0.043623309044192066,1.3190660038503417,-0.043623309044192066,1.4303033222937187,-0.16397302209307338,0.0,0.0,SG-slack
7.26,1.3190504923201563,-0.043619083868207204,1.3190504923201563,-0.043619083868207204,1.4302878107635333,-0.16396879691708852,0.0,0.0,SG-slack
7.27,1.319034940072941,-0.04361491269065196,1.319034940072941,-0.04361491269065196,1.4302722585163181,-0.16396462573953327,0.0,0.0,SG-slack
7.28,1.3190193573969877,-0.04361079541610838,1.3190193573969877,-0.04361079541610838,1.4302566758403648,-0.1639605084649897,0.0,0.0,SG-slack
7.29,1.3190037547745355,-0.04360673192741665,1.3190037547745355,-0.04360673192741665,1.4302410732179125,-0.16395644497629797,0.0,0.0,SG-slack
7.3,1.3189881428483166,-0.04360272208559021,1.3189881428483166,-0.04360272208559021,1.4302254612916936,-0.16395243513447152,0.0,0.0,SG-slack
7.31,1.3189725323883468,-0.04359876572982388,1.3189725323883468,-0.04359876572982388,1.4302098508317238,-0.1639484787787052,0.0,0.0,SG-slack
7.32,1.3189569342591316,-0.0435948626775009,1.3189569342591316,-0.0435948626775009,1.4301942527025087,-0.1639445757263822,0.0,0.0,SG-slack
7.33,1.3189413593872983,-0.04359101272437774,1.3189413593872983,-0.04359101272437774,1.4301786778306753,-0.16394072577325905,0.0,0.0,SG-slack
7.34,1.3189258187296091,-0.04358721564469589,1.3189258187296091,-0.04358721564469589,1.4301631371729862,-0.1639369286935772,0.0,0.0,SG-slack
7.35,1.3189103232416974,-0.043583471191383366,1.3189103232416974,-0.043583471191383366,1.4301476416850745,-0.16393318424026468,0.0,0.0,SG-slack
7.36,1.318894883847417,-0.043579779096385135,1.318894883847417,-0.043579779096385135,1.430132202290794,-0.16392949214526645,0.0,0.0,SG-slack
7.37,1.3188795114088494,-0.04357613907095473,1.3188795114088494,-0.04357613907095473,1.4301168298522264,-0.16392585211983604,0.0,0.0,SG-slack
7.38,1.3188642166971343,-0.04357255080602179,1.3188642166971343,-0.04357255080602179,1.4301015351405113,-0.1639222638549031,0.0,0.0,SG-slack
7.39,1.3188490103641515,-0.0435690139726555,1.3188490103641515,-0.0435690139726555,1.4300863288075285,-0.16391872702153681,0.0,0.0,SG-slack
7.4,1.3188339029150657,-0.04356552822245796,1.3188339029150657,-0.04356552822245796,1.4300712213584428,-0.16391524127133927,0.0,0.0,SG-slack
7.41,1.3188189046818133,-0.043562093188177525,1.3188189046818133,-0.043562093188177525,1.4300562231251903,-0.16391180623705884,0.0,0.0,SG-slack
7.42,1.3188040257976679,-0.04355870848418125,1.3188040257976679,-0.04355870848418125,1.430041344241045,-0.16390842153306256,0.0,0.0,SG-slack
7.43,1.3187892761728013,-0.04355537370706533,1.3187892761728013,-0.04355537370706533,1.4300265946161783,-0.16390508675594664,0.0,0.0,SG-slack
7.44,1.318774665470918,-0.04355208843634728,1.318774665470918,-0.04355208843634728,1.430011983914295,-0.1639018014852286,0.0,0.0,SG-slack
7.45,1.3187602030870398,-0.043548852235023666,1.3187602030870398,-0.043548852235023666,1.4299975215304168,-0.16389856528390498,0.0,0.0,SG-slack
7.46,1.318745898126456,-0.04354566465036505,1.318745898126456,-0.04354566465036505,1.429983216569833,-0.16389537769924636,0.0,0.0,SG-slack
7.47,1.3187317593848935,-0.04354252521459431,1.3187317593848935,-0.04354252521459431,1.4299690778282705,-0.16389223826347563,0.0,0.0,SG-slack
7.48,1.318717795329871,-0.0435394334456457,1.318717795329871,-0.0435394334456457,1.429955113773248,-0.16388914649452702,0.0,0.0,SG-slack
7.49,1.3187040140833204,-0.04353638884793812,1.3187040140833204,-0.04353638884793812,1.4299413325266974,-0.16388610189681943,0.0,0.0,SG-slack
7.5,1.3186904234054895,-0.043533390913193803,1.3186904234054895,-0.043533390913193803,1.4299277418488665,-0.16388310396207512,0.0,0.0,SG-slack
7.51,1.3186770306800908,-0.0435304391212496,1.3186770306800908,-0.0435304391212496,1.4299143491234678,-0.1638801521701309,0.0,0.0,SG-slack
7.52,1.3186638429007511,-0.04352753294089251,1.3186638429007511,-0.04352753294089251,1.4299011613441281,-0.16387724598977382,0.0,0.0,SG-slack
7.53,1.3186508666588481,-0.04352467183072292,1.3186508666588481,-0.04352467183072292,1.4298881851022252,-0.16387438487960423,0.0,0.0,SG-slack
7.54,1.3186381081325733,-0.043521855240006346,1.3186381081325733,-0.043521855240006346,1.4298754265759503,-0.16387156828888766,0.0,0.0,SG-slack
7.55,1.3186255730773342,-0.04351908260954587,1.3186255730773342,-0.04351908260954587,1.4298628915207112,-0.16386879565842719,0.0,0.0,SG-slack
7.56,1.31861326681745,-0.04351635337257123,1.31861326681745,-0.04351635337257123,1.429850585260827,-0.16386606642145254,0.0,0.0,SG-slack
7.57,1.3186011942391622,-0.04351366695562339,1.3186011942391622,-0.04351366695562339,1.4298385126825393,-0.1638633800045047,0.0,0.0,SG-slack
7.58,1.3185893597849978,-0.04351102277942076,1.3185893597849978,-0.04351102277942076,1.4298266782283748,-0.16386073582830207,0.0,0.0,SG-slack
7.59,1.318577767449358,-0.043508420259816244,1.318577767449358,-0.043508420259816244,1.429815085892735,-0.16385813330869756,0.0,0.0,SG-slack
7.6,1.3185664207753163,-0.04350585880860042,1.3185664207753163,-0.04350585880860042,1.4298037392186933,-0.16385557185748173,0.0,0.0,SG-slack
7.61,1.318555322852839,-0.04350333783441798,1.318555322852839,-0.04350333783441798,1.429792641296216,-0.1638530508832993,0.0,0.0,SG-slack
7.62,1.3185444763181207,-0.04350085674362533,1.3185444763181207,-0.04350085674362533,1.4297817947614977,-0.16385056979250665,0.0,0.0,SG-slack
7.63,1.3185338833541072,-0.0434984149411968,1.3185338833541072,-0.0434984149411968,1.4297712017974842,-0.1638481279900781,0.0,0.0,SG-slack
7.64,1.31852354569227,-0.0434960118315556,1.31852354569227,-0.0434960118315556,1.429760864135647,-0.16384572488043692,0.0,0.0,SG-slack
7.65,1.3185134646155354,-0.043493646819378035,1.3185134646155354,-0.043493646819378035,1.4297507830589125,-0.16384335986825935,0.0,0.0,SG-slack
7.66,1.3185036409622857,-0.0434913193104714,1.3185036409622857,-0.0434913193104714,1.4297409594056627,-0.1638410323593527,0.0,0.0,SG-slack
7.67,1.3184940751314425,-0.04348902871256122,1.3184940751314425,-0.04348902871256122,1.4297313935748195,-0.16383874176144253,0.0,0.0,SG-slack
7.68,1.318484767088681,-0.04348677443610596,1.318484767088681,-0.04348677443610596,1.429722085532058,-0.16383648748498728,0.0,0.0,SG-slack
7.69,1.3184757163736065,-0.04348455589499725,1.3184757163736065,-0.04348455589499725,1.4297130348169835,-0.16383426894387856,0.0,0.0,SG-slack
7.7,1.3184669221078655,-0.04348237250740633,1.3184669221078655,-0.04348237250740633,1.4297042405512426,-0.16383208555628764,0.0,0.0,SG-slack
7.71,1.3184583830042784,-0.043480223696428455,1.3184583830042784,-0.043480223696428455,1.4296957014476555,-0.16382993674530977,0.0,0.0,SG-slack
7.72,1.3184500973768087,-0.04347810889083134,1.3184500973768087,-0.04347810889083134,1.4296874158201858,-0.16382782193971265,0.0,0.0,SG-slack
7.73,1.318442063151385,-0.04347602752569618,1.318442063151385,-0.04347602752569618,1.429679381594762,-0.1638257405745775,0.0,0.0,SG-slack
7.74,1.3184342778775064,-0.04347397904309935,1.3184342778775064,-0.04347397904309935,1.4296715963208835,-0.16382369209198067,0.0,0.0,SG-slack
7.75,1.3184267387406494,-0.043471962892676824,1.3184267387406494,-0.043471962892676824,1.4296640571840264,-0.16382167594155814,0.0,0.0,SG-slack
7.76,1.3184194425753633,-0.043469978532281156,1.3184194425753633,-0.043469978532281156,1.4296567610187403,-0.16381969158116247,0.0,0.0,SG-slack
7.77,1.3184123858789614,-0.04346802542851114,1.3184123858789614,-0.04346802542851114,1.4296497043223384,-0.16381773847739245,0.0,0.0,SG-slack
7.78,1.3184055648259334,-0.04346610305718604,1.3184055648259334,-0.04346610305718604,1.4296428832693104,-0.16381581610606735,0.0,0.0,SG-slack
7.79,1.3183989752828134,-0.04346421090393196,1.3183989752828134,-0.04346421090393196,1.4296362937261904,-0.16381392395281327,0.0,0.0,SG-slack
7.8,1.318392612823607,-0.04346234846458644,1.318392612823607,-0.04346234846458644,1.429629931266984,-0.16381206151346775,0.0,0.0,SG-slack
7.81,1.3183864727456243,-0.04346051524564368,1.3183864727456243,-0.04346051524564368,1.4296237911890013,-0.163810228294525,0.0,0.0,SG-slack
7.82,1.318380550085798,-0.04345871076463903,1.318380550085798,-0.04345871076463903,1.429617868529175,-0.16380842381352034,0.0,0.0,SG-slack
7.83,1.3183748396372847,-0.04345693455051752,1.3183748396372847,-0.04345693455051752,1.4296121580806618,-0.16380664759939884,0.0,0.0,SG-slack
7.84,1.3183693359664082,-0.04345518614397639,1.3183693359664082,-0.04345518614397639,1.4296066544097852,-0.1638048991928577,0.0,0.0,SG-slack
7.85,1.3183640334298556,-0.043453465097739286,1.3183640334298556,-0.043453465097739286,1.4296013518732327,-0.1638031781466206,0.0,0.0,SG-slack
7.86,1.3183589261920423,-0.04345177097682584,1.3183589261920423,-0.04345177097682584,1.4295962446354193,-0.16380148402570716,0.0,0.0,SG-slack
7.87,1.3183540082426592,-0.04345010335876298,1.3183540082426592,-0.04345010335876298,1.4295913266860363,-0.1637998164076443,0.0,0.0,SG-slack
7.88,1.3183492734142963,-0.04344846183377815,1.3183492734142963,-0.04344846183377815,1.4295865918576733,-0.16379817488265946,0.0,0.0,SG-slack
7.89,1.318344715400146,-0.04344684600495885,1.318344715400146,-0.04344684600495885,1.429582033843523,-0.16379655905384016,0.0,0.0,SG-slack
7.9,1.318340327771729,-0.043445255488401446,1.318340327771729,-0.043445255488401446,1.429577646215106,-0.16379496853728276,0.0,0.0,SG-slack
7.91,1.318336103996549,-0.04344368991323802,1.318336103996549,-0.04344368991323802,1.4295734224399261,-0.16379340296211933,0.0,0.0,SG-slack
7.92,1.3183320374556358,-0.043442148921750856,1.3183320374556358,-0.043442148921750856,1.4295693558990128,-0.16379186197063217,0.0,0.0,SG-slack
7.93,1.3183281214610405,-0.043440632169369636,1.3183281214610405,-0.043440632169369636,1.4295654399044175,-0.16379034521825095,0.0,0.0,SG-slack
7.94,1.3183243492731223,-0.04343913932467103,1.3183243492731223,-0.04343913932467103,1.4295616677164993,-0.16378885237355234,0.0,0.0,SG-slack
7.95,1.318320714117594,-0.043437670069335244,1.318320714117594,-0.043437670069335244,1.4295580325609711,-0.16378738311821656,0.0,0.0,SG-slack
7.96,1.3183172092023472,-0.04343622409806305,1.3183172092023472,-0.04343622409806305,1.4295545276457242,-0.16378593714694437,0.0,0.0,SG-slack
7.97,1.3183138277339679,-0.04343480111852352,1.3183138277339679,-0.04343480111852352,1.429551146177345,-0.16378451416740483,0.0,0.0,SG-slack
7.98,1.3183105629339442,-0.04343340085114622,1.3183105629339442,-0.04343340085114622,1.4295478813773213,-0.16378311390002753,0.0,0.0,SG-slack
7.99,1.318307408054463,-0.04343202302907148,1.318307408054463,-0.04343202302907148,1.42954472649784,-0.1637817360779528,0.0,0.0,SG-slack
8.0,1.3183043563938608,-0.04343066739787421,1.3183043563938608,-0.04343066739787421,1.4295416748372378,-0.16378038044675552,0.0,0.0,SG-slack
8.01,1.3183014013116297,-0.04342933371538943,1.3183014013116297,-0.04342933371538943,1.4295387197550067,-0.16377904676427074,0.0,0.0,SG-slack
8.02,1.3182985362429198,-0.04342802175150612,1.3182985362429198,-0.04342802175150612,1.4295358546862968,-0.16377773480038743,0.0,0.0,SG-slack
8.03,1.3182957547125664,-0.04342673128786123,1.3182957547125664,-0.04342673128786123,1.4295330731559435,-0.16377644433674254,0.0,0.0,SG-slack
8.04,1.3182930503486934,-0.043425462117622216,1.3182930503486934,-0.043425462117622216,1.4295303687920704,-0.16377517516650353,0.0,0.0,SG-slack
8.05,1.318290416895663,-0.0434242140451315,1.318290416895663,-0.0434242140451315,1.42952773533904,-0.1637739270940128,0.0,0.0,SG-slack
8.06,1.3182878482264833,-0.043422986885596315,1.3182878482264833,-0.043422986885596315,1.4295251666698603,-0.16377269993447763,0.0,0.0,SG-slack
8.07,1.3182853383546287,-0.04342178046480347,1.3182853383546287,-0.04342178046480347,1.4295226567980057,-0.16377149351368478,0.0,0.0,SG-slack
8.08,1.3182828814452934,-0.04342059461868214,1.3182828814452934,-0.04342059461868214,1.4295201998886704,-0.16377030766756345,0.0,0.0,SG-slack
8.09,1.3182804718260377,-0.04341942919302236,1.3182804718260377,-0.04341942919302236,1.4295177902694147,-0.16376914224190367,0.0,0.0,SG-slack
8.1,1.318278103996671,-0.043418284043002076,1.318278103996671,-0.043418284043002076,1.429515422440048,-0.1637679970918834,0.0,0.0,SG-slack
8.11,1.3182757726386265,-0.04341715903283527,1.3182757726386265,-0.04341715903283527,1.4295130910820035,-0.16376687208171659,0.0,0.0,SG-slack
8.12,1.3182734726236371,-0.04341605403535584,1.3182734726236371,-0.04341605403535584,1.4295107910670142,-0.16376576708423715,0.0,0.0,SG-slack
8.13,1.3182711990217104,-0.043414968931602654,1.3182711990217104,-0.043414968931602654,1.4295085174650874,-0.16376468198048397,0.0,0.0,SG-slack
8.14,1.318268947108417,-0.043413903610357935,1.318268947108417,-0.043413903610357935,1.429506265551794,-0.16376361665923925,0.0,0.0,SG-slack
8.15,1.3182667123715897,-0.043412857967721985,1.3182667123715897,-0.043412857967721985,1.4295040308149667,-0.1637625710166033,0.0,0.0,SG-slack
8.16,1.3182644905172116,-0.04341183190668435,1.3182644905172116,-0.04341183190668435,1.4295018089605886,-0.16376154495556566,0.0,0.0,SG-slack
8.17,1.3182622774747026,-0.04341082533664964,1.3182622774747026,-0.04341082533664964,1.4294995959180796,-0.16376053838553095,0.0,0.0,SG-slack
8.18,1.3182600694014732,-0.043409838173002396,1.3182600694014732,-0.043409838173002396,1.4294973878448503,-0.1637595512218837,0.0,0.0,SG-slack
8.19,1.3182578626868224,-0.0434088703365704,1.3182578626868224,-0.0434088703365704,1.4294951811301995,-0.1637585833854517,0.0,0.0,SG-slack
8.2,1.318255653955189,-0.043407921753296524,1.318255653955189,-0.043407921753296524,1.429492972398566,-0.16375763480217784,0.0,0.0,SG-slack
8.21,1.3182534400686339,-0.043406992353685364,1.3182534400686339,-0.043406992353685364,1.429490758512011,-0.16375670540256668,0.0,0.0,SG-slack
8.22,1.3182512181287116,-0.043406082072327656,1.3182512181287116,-0.043406082072327656,1.4294885365720886,-0.16375579512120897,0.0,0.0,SG-slack
8.23,1.3182489854776984,-0.043405190847492975,1.3182489854776984,-0.043405190847492975,1.4294863039210755,-0.1637549038963743,0.0,0.0,SG-slack
8.24,1.318246739699121,-0.043404318620684,1.318246739699121,-0.043404318620684,1.4294840581424981,-0.16375403166956531,0.0,0.0,SG-slack
8.25,1.3182444786177052,-0.04340346533612405,1.3182444786177052,-0.04340346533612405,1.4294817970610822,-0.16375317838500536,0.0,0.0,SG-slack
8.26,1.31824220029865,-0.04340263094033053,1.31824220029865,-0.04340263094033053,1.429479518742027,-0.16375234398921185,0.0,0.0,SG-slack
8.27,1.3182399030463703,-0.043401815381741926,1.3182399030463703,-0.043401815381741926,1.4294772214897473,-0.16375152843062324,0.0,0.0,SG-slack
8.28,1.318237585402521,-0.04340101861017567,1.318237585402521,-0.04340101861017567,1.429474903845898,-0.163750731659057,0.0,0.0,SG-slack
8.29,1.3182352461435176,-0.0434002405764671,1.3182352461435176,-0.0434002405764671,1.4294725645868946,-0.16374995362534842,0.0,0.0,SG-slack
8.3,1.3182328842775553,-0.04339948123208129,1.3182328842775553,-0.04339948123208129,1.4294702027209323,-0.1637491942809626,0.0,0.0,SG-slack
8.31,1.318230499041046,-0.04339874052864007,1.318230499041046,-0.04339874052864007,1.429467817484423,-0.16374845357752138,0.0,0.0,SG-slack
8.32,1.318228089894441,-0.04339801841756727,1.318228089894441,-0.04339801841756727,1.429465408337818,-0.16374773146644858,0.0,0.0,SG-slack
8.33,1.3182256565177175,-0.0433973148497164,1.3182256565177175,-0.0433973148497164,1.4294629749610945,-0.1637470278985977,0.0,0.0,SG-slack
8.34,1.3182231988052708,-0.043396629774985096,1.3182231988052708,-0.043396629774985096,1.4294605172486479,-0.1637463428238664,0.0,0.0,SG-slack
8.35,1.318220716860435,-0.043395963141941496,1.318220716860435,-0.043395963141941496,1.429458035303812,-0.1637456761908228,0.0,0.0,SG-slack
8.36,1.3182182109895084,-0.04339531489753537,1.3182182109895084,-0.04339531489753537,1.4294555294328855,-0.16374502794641668,0.0,0.0,SG-slack
8.37,1.3182156816954398,-0.043394684986701376,1.3182156816954398,-0.043394684986701376,1.4294530001388168,-0.1637443980355827,0.0,0.0,SG-slack
8.38,1.3182131296710935,-0.04339407335211773,1.3182131296710935,-0.04339407335211773,1.4294504481144705,-0.16374378640099904,0.0,0.0,SG-slack
